,Id,ActivityDate,ActivityDay,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories
170,2026352035,4/30/2016,Sat,4729.0,2.930000067,2.930000067,0.0,0.0,0.0,2.930000067,0.0,0.0,0.0,233.0,594.0,1506.0
171,2026352035,5/1/2016,Sun,3609.0,2.279999971,2.279999971,0.0,0.0,0.0,2.279999971,0.0,0.0,0.0,191.0,716.0,1447.0
172,2026352035,5/2/2016,Mon,7018.0,4.349999905,4.349999905,0.0,0.0,0.0,4.349999905,0.0,0.0,0.0,355.0,716.0,1690.0
173,2026352035,5/3/2016,Tue,5992.0,3.720000029,3.720000029,0.0,0.0,0.0,3.720000029,0.0,0.0,0.0,304.0,981.0,1604.0
174,2026352035,5/4/2016,Wed,6564.0,4.070000172,4.070000172,0.0,0.0,0.0,4.070000172,0.0,0.0,0.0,345.0,530.0,1658.0
175,2026352035,5/5/2016,Thu,12167.0,7.539999962,7.539999962,0.0,0.0,0.0,7.539999962,0.0,0.0,0.0,475.0,479.0,1926.0
176,2026352035,5/6/2016,Fri,8198.0,5.079999924,5.079999924,0.0,0.0,0.0,5.079999924,0.0,0.0,0.0,383.0,511.0,1736.0
177,2026352035,5/7/2016,Sat,4193.0,2.599999905,2.599999905,0.0,0.0,0.0,2.599999905,0.0,0.0,0.0,229.0,665.0,1491.0
178,2026352035,5/8/2016,Sun,5528.0,3.450000048,3.450000048,0.0,0.0,0.0,3.450000048,0.0,0.0,0.0,258.0,610.0,1555.0
179,2026352035,5/9/2016,Mon,10685.0,6.619999886,6.619999886,0.0,0.0,0.0,6.599999905,0.0,0.0,0.0,401.0,543.0,1869.0
180,2026352035,5/11/2016,Wed,8580.0,5.320000172,5.320000172,0.0,0.0,0.0,5.320000172,0.0,0.0,0.0,330.0,569.0,1698.0
181,2026352035,5/12/2016,Thu,8891.0,5.510000229,5.510000229,0.0,0.0,0.0,5.510000229,0.0,0.0,0.0,343.0,330.0,1364.0
182,2320127002,4/12/2016,Tue,10725.0,7.489999771,7.489999771,0.0,1.169999957,0.310000002,6.010000229,0.0,13.0,9.0,306.0,1112.0,2124.0
183,2320127002,4/13/2016,Wed,7275.0,4.900000095,4.900000095,0.0,0.0,0.0,4.900000095,0.0,0.0,0.0,335.0,1105.0,2003.0
184,2320127002,4/14/2016,Thu,3973.0,2.680000067,2.680000067,0.0,0.0,0.0,2.680000067,0.0,0.0,0.0,191.0,1249.0,1696.0
185,2320127002,4/15/2016,Fri,5205.0,3.50999999,3.50999999,0.0,0.0,0.0,3.50999999,0.0,0.0,0.0,245.0,1195.0,1801.0
186,2320127002,4/16/2016,Sat,5057.0,3.410000086,3.410000086,0.0,0.0,0.0,3.400000095,0.0,0.0,0.0,195.0,1245.0,1724.0
187,2320127002,4/17/2016,Sun,6198.0,4.179999828,4.179999828,0.0,0.0,0.0,4.179999828,0.0,0.0,0.0,249.0,1191.0,1852.0
188,2320127002,4/18/2016,Mon,6559.0,4.420000076,4.420000076,0.0,0.0,0.25999999,4.139999866,0.0,0.0,7.0,260.0,1173.0,1905.0
189,2320127002,4/19/2016,Tue,5997.0,4.039999962,4.039999962,0.0,0.0,0.379999995,3.660000086,0.0,0.0,11.0,228.0,1201.0,1811.0
190,2320127002,4/20/2016,Wed,7192.0,4.849999905,4.849999905,0.0,0.0,0.49000001,4.340000153,0.0,0.0,11.0,283.0,1146.0,1922.0
191,2320127002,4/21/2016,Thu,3404.0,2.289999962,2.289999962,0.0,0.059999999,0.419999987,1.809999943,0.0,1.0,10.0,127.0,1302.0,1610.0
192,2320127002,4/22/2016,Fri,5583.0,3.75999999,3.75999999,0.0,0.0,0.0,3.75999999,0.0,0.0,0.0,266.0,1174.0,1851.0
193,2320127002,4/23/2016,Sat,5079.0,3.420000076,3.420000076,0.0,0.0,0.0,3.420000076,0.0,0.0,0.0,242.0,1129.0,1804.0
194,2320127002,4/24/2016,Sun,4165.0,2.809999943,2.809999943,0.0,0.0,0.0,2.799999952,0.0,0.0,0.0,204.0,1236.0,1725.0
195,2320127002,4/25/2016,Mon,3588.0,2.420000076,2.420000076,0.0,0.230000004,0.200000003,1.99000001,0.0,3.0,5.0,152.0,1280.0,1654.0
196,2320127002,4/26/2016,Tue,3409.0,2.299999952,2.299999952,0.0,0.0,0.0,2.299999952,0.0,0.0,0.0,147.0,1293.0,1632.0
197,2320127002,4/27/2016,Wed,1715.0,1.159999967,1.159999967,0.0,0.0,0.0,1.159999967,0.0,0.0,0.0,82.0,1358.0,1481.0
198,2320127002,4/28/2016,Thu,1532.0,1.029999971,1.029999971,0.0,0.0,0.0,1.029999971,0.0,0.0,0.0,76.0,1364.0,1473.0
199,2320127002,4/29/2016,Fri,924.0,0.620000005,0.620000005,0.0,0.0,0.0,0.620000005,0.0,0.0,0.0,45.0,1395.0,1410.0
200,2320127002,4/30/2016,Sat,4571.0,3.079999924,3.079999924,0.0,0.0,0.0,3.069999933,0.0,0.0,0.0,234.0,1206.0,1779.0
201,2320127002,5/1/2016,Sun,772.0,0.519999981,0.519999981,0.0,0.0,0.0,0.519999981,0.0,0.0,0.0,40.0,1400.0,1403.0
202,2320127002,5/2/2016,Mon,3634.0,2.450000048,2.450000048,0.0,0.360000014,0.209999993,1.879999995,0.0,5.0,6.0,123.0,1306.0,1613.0
203,2320127002,5/3/2016,Tue,7443.0,5.019999981,5.019999981,0.0,1.49000001,0.370000005,3.160000086,0.0,20.0,10.0,206.0,1204.0,1878.0
204,2320127002,5/4/2016,Wed,1201.0,0.810000002,0.810000002,0.0,0.0,0.0,0.810000002,0.0,0.0,0.0,52.0,1388.0,1426.0
205,2320127002,5/5/2016,Thu,5202.0,3.50999999,3.50999999,0.0,0.0,0.389999986,3.109999895,0.0,0.0,11.0,223.0,1206.0,1780.0
206,2320127002,5/6/2016,Fri,4878.0,3.289999962,3.289999962,0.0,0.0,0.0,3.289999962,0.0,0.0,0.0,204.0,1236.0,1742.0
207,2320127002,5/7/2016,Sat,7379.0,4.96999979,4.96999979,0.0,0.0,0.0,4.96999979,0.0,0.0,0.0,319.0,1121.0,1972.0
208,2320127002,5/8/2016,Sun,5161.0,3.480000019,3.480000019,0.0,0.0,0.0,3.470000029,0.0,0.0,0.0,247.0,1193.0,1821.0
209,2320127002,5/9/2016,Mon,3090.0,2.079999924,2.079999924,0.0,0.0,0.0,2.079999924,0.0,0.0,0.0,145.0,1295.0,1630.0
210,2320127002,5/10/2016,Tue,6227.0,4.199999809,4.199999809,0.0,0.0,0.0,4.199999809,0.0,0.0,0.0,290.0,1150.0,1899.0
211,2320127002,5/11/2016,Wed,6424.0,4.329999924,4.329999924,0.0,0.0,0.0,4.329999924,0.0,0.0,0.0,300.0,1140.0,1903.0
212,2320127002,5/12/2016,Thu,2661.0,1.789999962,1.789999962,0.0,0.0,0.0,1.789999962,0.0,0.0,0.0,128.0,830.0,1125.0
213,2347167796,4/12/2016,Tue,10113.0,6.829999924,6.829999924,0.0,2.0,0.620000005,4.199999809,0.0,28.0,13.0,320.0,964.0,2344.0
214,2347167796,4/13/2016,Wed,10352.0,7.010000229,7.010000229,0.0,1.659999967,1.940000057,3.410000086,0.0,19.0,32.0,195.0,676.0,2038.0
215,2347167796,4/14/2016,Thu,10129.0,6.699999809,6.699999809,0.0,0.02,2.74000001,3.940000057,0.0,1.0,48.0,206.0,705.0,2010.0
216,2347167796,4/15/2016,Fri,10465.0,6.920000076,6.920000076,0.0,0.07,1.419999957,5.429999828,0.0,1.0,24.0,284.0,720.0,2133.0
217,2347167796,4/16/2016,Sat,22244.0,15.07999992,15.07999992,0.0,5.449999809,4.099999905,5.53000021,0.0,66.0,72.0,268.0,968.0,2670.0
218,2347167796,4/17/2016,Sun,5472.0,3.619999886,3.619999886,0.0,0.079999998,0.280000001,3.25999999,0.0,1.0,7.0,249.0,508.0,1882.0
219,2347167796,4/18/2016,Mon,8247.0,5.449999809,5.449999809,0.0,0.790000021,0.860000014,3.789999962,0.0,11.0,16.0,206.0,678.0,1944.0
220,2347167796,4/19/2016,Tue,6711.0,4.440000057,4.440000057,0.0,0.0,0.0,4.440000057,0.0,0.0,7.0,382.0,648.0,2346.0
221,2347167796,4/20/2016,Wed,10999.0,7.269999981,7.269999981,0.0,0.680000007,1.809999943,4.78000021,0.0,11.0,43.0,269.0,1011.0,2198.0
222,2347167796,4/21/2016,Thu,10080.0,6.75,6.75,0.0,1.850000024,1.529999971,3.380000114,0.0,23.0,26.0,208.0,761.0,2048.0
223,2347167796,4/22/2016,Fri,7804.0,5.159999847,5.159999847,0.0,0.560000002,1.679999948,2.920000076,0.0,9.0,27.0,206.0,781.0,1946.0
224,2347167796,4/23/2016,Sat,16901.0,11.36999989,11.36999989,0.0,2.779999971,1.450000048,7.150000095,0.0,32.0,35.0,360.0,591.0,2629.0
225,2347167796,4/24/2016,Sun,9471.0,6.260000229,6.260000229,0.0,0.0,0.0,6.260000229,0.0,0.0,0.0,360.0,584.0,2187.0
226,2347167796,4/25/2016,Mon,9482.0,6.380000114,6.380000114,0.0,1.269999981,0.519999981,4.599999905,0.0,15.0,11.0,277.0,653.0,2095.0
227,2347167796,4/26/2016,Tue,5980.0,3.950000048,3.950000048,0.0,0.0,0.0,3.950000048,0.0,0.0,0.0,227.0,732.0,1861.0
228,2347167796,4/27/2016,Wed,11423.0,7.579999924,7.579999924,0.0,1.860000014,0.400000006,5.320000172,0.0,26.0,9.0,295.0,623.0,2194.0
229,2347167796,4/28/2016,Thu,5439.0,3.599999905,3.599999905,0.0,0.0,0.0,3.599999905,0.0,0.0,0.0,229.0,764.0,1854.0
230,2873212765,4/12/2016,Tue,8796.0,5.909999847,5.909999847,0.0,0.109999999,0.930000007,4.880000114,0.0,2.0,21.0,356.0,1061.0,1982.0
231,2873212765,4/13/2016,Wed,7618.0,5.119999886,5.119999886,0.0,0.0,0.219999999,4.880000114,0.02,0.0,8.0,404.0,1028.0,2004.0
232,2873212765,4/14/2016,Thu,7910.0,5.320000172,5.320000172,0.0,0.0,0.0,5.320000172,0.0,0.0,0.0,331.0,1109.0,1893.0
233,2873212765,4/15/2016,Fri,8482.0,5.699999809,5.699999809,0.0,0.0,0.0,5.690000057,0.01,0.0,0.0,448.0,992.0,2063.0
234,2873212765,4/16/2016,Sat,9685.0,6.650000095,6.650000095,0.0,3.109999895,0.02,3.50999999,0.01,47.0,1.0,305.0,1087.0,2148.0
235,2873212765,4/17/2016,Sun,2524.0,1.700000048,1.700000048,0.0,0.0,0.349999994,1.340000033,0.0,0.0,8.0,160.0,1272.0,1529.0
236,2873212765,4/18/2016,Mon,7762.0,5.239999771,5.239999771,0.0,0.07,0.280000001,4.889999866,0.0,1.0,6.0,311.0,1122.0,1890.0
237,2873212765,4/19/2016,Tue,7948.0,5.369999886,5.369999886,0.0,0.0,0.0,5.360000134,0.0,0.0,0.0,389.0,1051.0,1956.0
238,2873212765,4/20/2016,Wed,9202.0,6.300000191,6.300000191,0.0,1.50999999,0.119999997,4.659999847,0.01,22.0,5.0,378.0,1035.0,2094.0
239,2873212765,4/21/2016,Thu,8859.0,5.980000019,5.980000019,0.0,0.129999995,0.370000005,5.46999979,0.01,2.0,10.0,371.0,1057.0,1970.0
240,2873212765,4/22/2016,Fri,7286.0,4.900000095,4.900000095,0.0,0.460000008,0.0,4.420000076,0.02,46.0,0.0,366.0,1028.0,2241.0
241,2873212765,4/23/2016,Sat,9317.0,6.349999905,6.349999905,0.0,2.089999914,0.230000004,4.019999981,0.01,28.0,5.0,330.0,1077.0,2021.0
242,2873212765,4/24/2016,Sun,6873.0,4.679999828,4.679999828,0.0,3.0,0.059999999,1.620000005,0.0,46.0,1.0,190.0,1203.0,1898.0
243,2873212765,4/25/2016,Mon,7373.0,4.949999809,4.949999809,0.0,0.0,0.0,4.949999809,0.0,0.0,0.0,359.0,1081.0,1907.0
244,2873212765,4/26/2016,Tue,8242.0,5.539999962,5.539999962,0.0,0.119999997,0.180000007,5.239999771,0.0,2.0,5.0,309.0,1124.0,1882.0
245,2873212765,4/27/2016,Wed,3516.0,2.359999895,2.359999895,0.0,0.0,0.0,2.359999895,0.0,46.0,0.0,197.0,1197.0,1966.0
246,2873212765,4/28/2016,Thu,7913.0,5.409999847,5.409999847,0.0,2.160000086,0.340000004,2.910000086,0.0,28.0,7.0,213.0,1192.0,1835.0
247,2873212765,4/29/2016,Fri,7365.0,4.949999809,4.949999809,0.0,1.360000014,1.409999967,2.180000067,0.0,20.0,23.0,206.0,1191.0,1780.0
248,2873212765,4/30/2016,Sat,8452.0,5.679999828,5.679999828,0.0,0.330000013,1.080000043,4.260000229,0.01,5.0,20.0,248.0,1167.0,1830.0
249,2873212765,5/1/2016,Sun,7399.0,4.96999979,4.96999979,0.0,0.49000001,1.039999962,3.440000057,0.0,7.0,18.0,196.0,1219.0,1739.0
250,2873212765,5/2/2016,Mon,7525.0,5.059999943,5.059999943,0.0,0.0,0.209999993,4.829999924,0.02,0.0,7.0,334.0,1099.0,1878.0
251,2873212765,5/3/2016,Tue,7412.0,4.980000019,4.980000019,0.0,0.059999999,0.25,4.659999847,0.01,1.0,6.0,363.0,1070.0,1906.0
252,2873212765,5/4/2016,Wed,8278.0,5.559999943,5.559999943,0.0,0.0,0.0,5.559999943,0.0,0.0,0.0,420.0,1020.0,2015.0
253,2873212765,5/5/2016,Thu,8314.0,5.610000134,5.610000134,0.0,0.779999971,0.800000012,4.03000021,0.0,13.0,23.0,311.0,1093.0,1971.0
254,2873212765,5/6/2016,Fri,7063.0,4.75,4.75,0.0,0.0,0.119999997,4.610000134,0.01,0.0,5.0,370.0,1065.0,1910.0
255,2873212765,5/7/2016,Sat,4940.0,3.380000114,3.380000114,0.0,2.279999971,0.550000012,0.550000012,0.0,75.0,11.0,52.0,1302.0,1897.0
256,2873212765,5/8/2016,Sun,8168.0,5.539999962,5.539999962,0.0,2.900000095,0.0,2.640000105,0.0,46.0,0.0,326.0,1068.0,2096.0
257,2873212765,5/9/2016,Mon,7726.0,5.190000057,5.190000057,0.0,0.0,0.0,5.190000057,0.0,0.0,0.0,345.0,1095.0,1906.0
258,2873212765,5/10/2016,Tue,8275.0,5.559999943,5.559999943,0.0,0.0,0.0,5.550000191,0.01,0.0,0.0,373.0,1067.0,1962.0
259,2873212765,5/11/2016,Wed,6440.0,4.329999924,4.329999924,0.0,0.0,0.0,4.320000172,0.01,0.0,0.0,319.0,1121.0,1826.0
260,2873212765,5/12/2016,Thu,7566.0,5.110000134,5.110000134,0.0,0.0,0.0,5.110000134,0.0,0.0,0.0,268.0,720.0,1431.0
261,3372868164,4/12/2016,Tue,4747.0,3.24000001,3.24000001,0.0,0.0,0.0,3.230000019,0.01,0.0,0.0,280.0,1160.0,1788.0
262,3372868164,4/13/2016,Wed,9715.0,6.630000114,6.630000114,0.0,0.99000001,0.340000004,5.269999981,0.02,16.0,8.0,371.0,1045.0,2093.0
263,3372868164,4/14/2016,Thu,8844.0,6.03000021,6.03000021,0.0,0.340000004,1.029999971,4.650000095,0.01,6.0,25.0,370.0,1039.0,2065.0
264,3372868164,4/15/2016,Fri,7451.0,5.079999924,5.079999924,0.0,0.0,0.0,5.059999943,0.02,0.0,0.0,335.0,1105.0,1908.0
265,3372868164,4/16/2016,Sat,6905.0,4.730000019,4.730000019,0.0,0.0,0.0,4.699999809,0.029999999,0.0,0.0,356.0,1084.0,1908.0
266,3372868164,4/17/2016,Sun,8199.0,5.880000114,5.880000114,0.0,1.409999967,0.100000001,4.360000134,0.01,11.0,2.0,322.0,1105.0,1964.0
267,3372868164,4/18/2016,Mon,6798.0,4.639999866,4.639999866,0.0,1.080000043,0.200000003,3.349999905,0.0,20.0,7.0,343.0,1070.0,2014.0
268,3372868164,4/19/2016,Tue,7711.0,5.260000229,5.260000229,0.0,0.0,0.0,5.239999771,0.02,0.0,0.0,376.0,1064.0,1985.0
269,3372868164,4/20/2016,Wed,4880.0,3.329999924,3.329999924,0.0,0.839999974,0.090000004,2.380000114,0.02,15.0,3.0,274.0,1148.0,1867.0
270,3372868164,4/21/2016,Thu,8857.0,6.070000172,6.070000172,0.0,1.149999976,0.25999999,4.639999866,0.01,18.0,9.0,376.0,1037.0,2124.0
271,3372868164,4/22/2016,Fri,3843.0,2.619999886,2.619999886,0.0,0.0,0.0,2.609999895,0.01,0.0,0.0,206.0,1234.0,1669.0
272,3372868164,4/23/2016,Sat,7396.0,5.070000172,5.070000172,0.0,1.399999976,0.079999998,3.579999924,0.0,20.0,2.0,303.0,1115.0,1995.0
273,3372868164,4/24/2016,Sun,6731.0,4.590000153,4.590000153,0.0,0.889999986,0.189999998,3.49000001,0.02,14.0,7.0,292.0,1127.0,1921.0
274,3372868164,4/25/2016,Mon,5995.0,4.090000153,4.090000153,0.0,0.0,0.0,4.090000153,0.0,0.0,0.0,416.0,1024.0,2010.0
275,3372868164,4/26/2016,Tue,8283.0,5.789999962,5.789999962,0.0,1.850000024,0.050000001,3.869999886,0.01,22.0,2.0,333.0,1083.0,2057.0
276,3372868164,4/27/2016,Wed,7904.0,5.420000076,5.420000076,0.0,1.580000043,0.629999995,3.190000057,0.01,24.0,13.0,346.0,1057.0,2095.0
277,3372868164,4/28/2016,Thu,5512.0,3.75999999,3.75999999,0.0,0.0,0.0,3.75999999,0.0,0.0,0.0,385.0,1055.0,1972.0
278,3372868164,4/29/2016,Fri,9135.0,6.230000019,6.230000019,0.0,0.0,0.0,6.21999979,0.01,0.0,0.0,402.0,1038.0,2044.0
279,3372868164,4/30/2016,Sat,5250.0,3.579999924,3.579999924,0.0,1.059999943,0.090000004,2.420000076,0.01,17.0,4.0,300.0,1119.0,1946.0
280,3372868164,5/1/2016,Sun,3077.0,2.099999905,2.099999905,0.0,0.0,0.0,2.089999914,0.0,0.0,0.0,172.0,842.0,1237.0
281,3977333714,4/12/2016,Tue,8856.0,5.980000019,5.980000019,0.0,3.059999943,0.910000026,2.00999999,0.0,44.0,19.0,131.0,777.0,1450.0
282,3977333714,4/13/2016,Wed,10035.0,6.710000038,6.710000038,0.0,2.029999971,2.130000114,2.549999952,0.0,31.0,46.0,153.0,754.0,1495.0
283,3977333714,4/14/2016,Thu,7641.0,5.110000134,5.110000134,0.0,0.319999993,0.970000029,3.819999933,0.0,5.0,23.0,214.0,801.0,1433.0
284,3977333714,4/15/2016,Fri,9010.0,6.059999943,6.059999943,0.0,1.049999952,1.75,3.25999999,0.0,15.0,42.0,183.0,644.0,1468.0
285,3977333714,4/16/2016,Sat,13459.0,9.0,9.0,0.0,2.029999971,4.0,2.970000029,0.0,31.0,83.0,153.0,663.0,1625.0
286,3977333714,4/17/2016,Sun,10415.0,6.96999979,6.96999979,0.0,0.699999988,2.349999905,3.920000076,0.0,11.0,58.0,205.0,600.0,1529.0
287,3977333714,4/18/2016,Mon,11663.0,7.800000191,7.800000191,0.0,0.25,3.730000019,3.819999933,0.0,4.0,95.0,214.0,605.0,1584.0
288,3977333714,4/19/2016,Tue,12414.0,8.779999733,8.779999733,0.0,2.24000001,2.450000048,3.960000038,0.0,19.0,67.0,221.0,738.0,1638.0
289,3977333714,4/20/2016,Wed,11658.0,7.829999924,7.829999924,0.0,0.200000003,4.349999905,3.279999971,0.0,2.0,98.0,164.0,845.0,1554.0
290,3977333714,4/21/2016,Thu,6093.0,4.079999924,4.079999924,0.0,0.0,0.0,4.059999943,0.0,0.0,0.0,242.0,712.0,1397.0
291,3977333714,4/22/2016,Fri,8911.0,5.960000038,5.960000038,0.0,2.329999924,0.579999983,3.059999943,0.0,33.0,12.0,188.0,731.0,1481.0
292,3977333714,4/23/2016,Sat,12058.0,8.069999695,8.069999695,0.0,0.0,4.21999979,3.849999905,0.0,0.0,92.0,252.0,724.0,1638.0
293,3977333714,4/24/2016,Sun,14112.0,10.0,10.0,0.0,3.269999981,4.559999943,2.170000076,0.0,30.0,95.0,129.0,660.0,1655.0
294,3977333714,4/25/2016,Mon,11177.0,8.479999542,8.479999542,0.0,5.619999886,0.430000007,2.410000086,0.0,50.0,9.0,133.0,781.0,1570.0
295,3977333714,4/26/2016,Tue,11388.0,7.619999886,7.619999886,0.0,0.449999988,4.21999979,2.950000048,0.0,7.0,95.0,170.0,797.0,1551.0
296,3977333714,4/27/2016,Wed,7193.0,5.039999962,5.039999962,0.0,0.0,0.419999987,4.619999886,0.0,0.0,10.0,176.0,714.0,1377.0
297,3977333714,4/28/2016,Thu,7114.0,4.880000114,4.880000114,0.0,1.370000005,0.289999992,3.220000029,0.0,15.0,8.0,190.0,804.0,1407.0
298,3977333714,4/29/2016,Fri,10645.0,7.75,7.75,0.0,3.74000001,1.299999952,2.710000038,0.0,36.0,32.0,150.0,744.0,1545.0
299,3977333714,4/30/2016,Sat,13238.0,9.199999809,9.199999809,0.0,3.690000057,2.099999905,3.410000086,0.0,43.0,52.0,194.0,687.0,1650.0
300,3977333714,5/1/2016,Sun,10414.0,7.070000172,7.070000172,0.0,2.670000076,1.980000019,2.410000086,0.0,41.0,40.0,124.0,691.0,1501.0
301,3977333714,5/2/2016,Mon,16520.0,11.05000019,11.05000019,0.0,1.539999962,6.480000019,3.019999981,0.0,24.0,143.0,176.0,713.0,1760.0
302,3977333714,5/3/2016,Tue,14335.0,9.590000153,9.590000153,0.0,3.319999933,1.74000001,4.53000021,0.0,47.0,41.0,258.0,594.0,1710.0
303,3977333714,5/4/2016,Wed,13559.0,9.43999958,9.43999958,0.0,1.809999943,4.579999924,2.890000105,0.0,14.0,96.0,142.0,852.0,1628.0
304,3977333714,5/5/2016,Thu,12312.0,8.579999924,8.579999924,0.0,1.75999999,4.110000134,2.710000038,0.0,14.0,88.0,178.0,680.0,1618.0
305,3977333714,5/6/2016,Fri,11677.0,8.279999733,8.279999733,0.0,3.109999895,2.50999999,2.670000076,0.0,29.0,55.0,168.0,676.0,1590.0
306,3977333714,5/7/2016,Sat,11550.0,7.730000019,7.730000019,0.0,0.0,4.130000114,3.589999914,0.0,0.0,86.0,208.0,703.0,1574.0
307,3977333714,5/8/2016,Sun,13585.0,9.090000153,9.090000153,0.0,0.680000007,5.239999771,3.170000076,0.0,9.0,116.0,171.0,688.0,1633.0
308,3977333714,5/9/2016,Mon,14687.0,10.07999992,10.07999992,0.0,0.769999981,5.599999905,3.549999952,0.0,8.0,122.0,151.0,1159.0,1667.0
309,3977333714,5/10/2016,Tue,13072.0,8.779999733,8.779999733,0.0,0.07,5.400000095,3.309999943,0.0,1.0,115.0,196.0,676.0,1630.0
310,3977333714,5/11/2016,Wed,746.0,0.5,0.5,0.0,0.370000005,0.0,0.129999995,0.0,4.0,0.0,9.0,13.0,52.0
311,4020332650,4/12/2016,Tue,8539.0,6.119999886,6.119999886,0.0,0.150000006,0.239999995,5.679999828,0.0,4.0,15.0,331.0,712.0,3654.0
312,4020332650,4/15/2016,Fri,1882.0,1.350000024,1.350000024,0.0,0.209999993,0.360000014,0.769999981,0.0,36.0,18.0,87.0,1299.0,2951.0
313,4020332650,4/16/2016,Sat,1982.0,1.419999957,1.419999957,0.0,0.449999988,0.370000005,0.589999974,0.0,65.0,21.0,55.0,1222.0,3051.0
314,4020332650,5/3/2016,Tue,4496.0,3.220000029,3.220000029,0.0,0.0,0.0,3.150000095,0.050000001,0.0,0.0,174.0,950.0,2828.0
315,4020332650,5/4/2016,Wed,10252.0,7.349999905,7.349999905,0.0,0.670000017,1.039999962,5.579999924,0.0,13.0,46.0,346.0,531.0,3879.0
316,4020332650,5/5/2016,Thu,11728.0,8.430000305,8.430000305,0.0,2.619999886,1.679999948,4.039999962,0.07,38.0,42.0,196.0,916.0,3429.0
317,4020332650,5/6/2016,Fri,4369.0,3.130000114,3.130000114,0.0,0.0,0.0,3.099999905,0.01,0.0,0.0,177.0,855.0,2704.0
318,4020332650,5/7/2016,Sat,6132.0,4.400000095,4.400000095,0.0,0.0,0.0,3.579999924,0.0,0.0,0.0,184.0,1256.0,2975.0
319,4020332650,5/8/2016,Sun,5862.0,4.199999809,4.199999809,0.0,0.0,0.0,4.150000095,0.0,0.0,0.0,263.0,775.0,3089.0
320,4020332650,5/9/2016,Mon,4556.0,3.269999981,3.269999981,0.0,0.200000003,0.119999997,2.940000057,0.0,3.0,5.0,173.0,1225.0,2785.0
321,4020332650,5/10/2016,Tue,5546.0,3.980000019,3.980000019,0.0,0.0,0.0,3.869999886,0.039999999,0.0,0.0,206.0,774.0,2926.0
322,4020332650,5/11/2016,Wed,3689.0,2.650000095,2.650000095,0.0,0.109999999,0.170000002,2.329999924,0.0,2.0,8.0,134.0,1296.0,2645.0
323,4020332650,5/12/2016,Thu,590.0,0.419999987,0.419999987,0.0,0.0,0.0,0.409999996,0.0,0.0,0.0,21.0,721.0,1120.0
324,4057192912,4/12/2016,Tue,5394.0,4.03000021,4.03000021,0.0,0.0,0.0,3.940000057,0.0,0.0,0.0,164.0,1276.0,2286.0
325,4057192912,4/13/2016,Wed,5974.0,4.46999979,4.46999979,0.0,0.0,0.0,4.369999886,0.0,0.0,0.0,160.0,1280.0,2306.0
326,4057192912,4/15/2016,Fri,3984.0,2.950000048,2.950000048,0.0,0.209999993,0.25999999,2.440000057,0.0,3.0,6.0,88.0,873.0,1527.0
327,4319703577,4/12/2016,Tue,7753.0,5.199999809,5.199999809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,2115.0
328,4319703577,4/13/2016,Wed,8204.0,5.5,5.5,0.0,0.529999971,0.589999974,1.309999943,0.0,8.0,15.0,96.0,1234.0,2135.0
329,4319703577,4/14/2016,Thu,10210.0,6.880000114,6.880000114,0.0,0.109999999,0.330000013,6.440000057,0.0,1.0,9.0,339.0,589.0,2302.0
330,4319703577,4/15/2016,Fri,5664.0,3.799999952,3.799999952,0.0,0.0,0.0,3.799999952,0.0,0.0,0.0,228.0,752.0,1985.0
331,4319703577,4/16/2016,Sat,4744.0,3.180000067,3.180000067,0.0,0.0,0.0,3.180000067,0.0,0.0,0.0,194.0,724.0,1884.0
332,4319703577,4/18/2016,Mon,2276.0,1.549999952,1.549999952,0.0,0.07,0.330000013,1.120000005,0.0,1.0,9.0,58.0,824.0,1632.0
333,4319703577,4/19/2016,Tue,8925.0,5.989999771,5.989999771,0.0,0.0,0.0,5.989999771,0.0,0.0,0.0,311.0,604.0,2200.0
334,4319703577,4/20/2016,Wed,8954.0,6.010000229,6.010000229,0.0,0.0,0.680000007,5.309999943,0.0,0.0,18.0,306.0,671.0,2220.0
335,4319703577,4/21/2016,Thu,3702.0,2.480000019,2.480000019,0.0,0.0,0.0,0.349999994,0.0,0.0,0.0,34.0,1265.0,1792.0
336,4319703577,4/22/2016,Fri,4500.0,3.019999981,3.019999981,0.0,0.059999999,0.810000002,2.150000095,0.0,1.0,19.0,176.0,709.0,1886.0
337,4319703577,4/23/2016,Sat,4935.0,3.309999943,3.309999943,0.0,0.0,0.0,3.309999943,0.0,0.0,0.0,233.0,546.0,1945.0
338,4319703577,4/24/2016,Sun,4081.0,2.74000001,2.74000001,0.0,0.059999999,0.200000003,2.470000029,0.0,1.0,5.0,191.0,692.0,1880.0
339,4319703577,4/25/2016,Mon,9259.0,6.210000038,6.210000038,0.0,0.0,0.280000001,5.929999828,0.0,0.0,8.0,390.0,544.0,2314.0
340,4319703577,4/26/2016,Tue,9899.0,6.639999866,6.639999866,0.0,0.569999993,0.920000017,5.150000095,0.0,8.0,21.0,288.0,649.0,2236.0
341,4319703577,4/27/2016,Wed,10780.0,7.230000019,7.230000019,0.0,0.409999996,1.919999957,4.909999847,0.0,6.0,47.0,300.0,680.0,2324.0
