,Id,ActivityDate,ActivityDay,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories
234,2320127002,4/30/2016,Sat,4571,3.079999924,3.079999924,0.0,0.0,0.0,3.069999933,0.0,0,0,234,1206,1779
235,2320127002,5/1/2016,Sun,772,0.519999981,0.519999981,0.0,0.0,0.0,0.519999981,0.0,0,0,40,1400,1403
236,2320127002,5/2/2016,Mon,3634,2.450000048,2.450000048,0.0,0.360000014,0.209999993,1.879999995,0.0,5,6,123,1306,1613
237,2320127002,5/3/2016,Tue,7443,5.019999981,5.019999981,0.0,1.49000001,0.370000005,3.160000086,0.0,20,10,206,1204,1878
238,2320127002,5/4/2016,Wed,1201,0.810000002,0.810000002,0.0,0.0,0.0,0.810000002,0.0,0,0,52,1388,1426
239,2320127002,5/5/2016,Thu,5202,3.50999999,3.50999999,0.0,0.0,0.389999986,3.109999895,0.0,0,11,223,1206,1780
240,2320127002,5/6/2016,Fri,4878,3.289999962,3.289999962,0.0,0.0,0.0,3.289999962,0.0,0,0,204,1236,1742
241,2320127002,5/7/2016,Sat,7379,4.96999979,4.96999979,0.0,0.0,0.0,4.96999979,0.0,0,0,319,1121,1972
242,2320127002,5/8/2016,Sun,5161,3.480000019,3.480000019,0.0,0.0,0.0,3.470000029,0.0,0,0,247,1193,1821
243,2320127002,5/9/2016,Mon,3090,2.079999924,2.079999924,0.0,0.0,0.0,2.079999924,0.0,0,0,145,1295,1630
244,2320127002,5/10/2016,Tue,6227,4.199999809,4.199999809,0.0,0.0,0.0,4.199999809,0.0,0,0,290,1150,1899
245,2320127002,5/11/2016,Wed,6424,4.329999924,4.329999924,0.0,0.0,0.0,4.329999924,0.0,0,0,300,1140,1903
246,2320127002,5/12/2016,Thu,2661,1.789999962,1.789999962,0.0,0.0,0.0,1.789999962,0.0,0,0,128,830,1125
247,2347167796,4/12/2016,Tue,10113,6.829999924,6.829999924,0.0,2.0,0.620000005,4.199999809,0.0,28,13,320,964,2344
248,2347167796,4/13/2016,Wed,10352,7.010000229,7.010000229,0.0,1.659999967,1.940000057,3.410000086,0.0,19,32,195,676,2038
249,2347167796,4/14/2016,Thu,10129,6.699999809,6.699999809,0.0,0.02,2.74000001,3.940000057,0.0,1,48,206,705,2010
250,2347167796,4/15/2016,Fri,10465,6.920000076,6.920000076,0.0,0.07,1.419999957,5.429999828,0.0,1,24,284,720,2133
251,2347167796,4/16/2016,Sat,22244,15.07999992,15.07999992,0.0,5.449999809,4.099999905,5.53000021,0.0,66,72,268,968,2670
252,2347167796,4/17/2016,Sun,5472,3.619999886,3.619999886,0.0,0.079999998,0.280000001,3.25999999,0.0,1,7,249,508,1882
253,2347167796,4/18/2016,Mon,8247,5.449999809,5.449999809,0.0,0.790000021,0.860000014,3.789999962,0.0,11,16,206,678,1944
254,2347167796,4/19/2016,Tue,6711,4.440000057,4.440000057,0.0,0.0,0.0,4.440000057,0.0,0,7,382,648,2346
255,2347167796,4/20/2016,Wed,10999,7.269999981,7.269999981,0.0,0.680000007,1.809999943,4.78000021,0.0,11,43,269,1011,2198
256,2347167796,4/21/2016,Thu,10080,6.75,6.75,0.0,1.850000024,1.529999971,3.380000114,0.0,23,26,208,761,2048
257,2347167796,4/22/2016,Fri,7804,5.159999847,5.159999847,0.0,0.560000002,1.679999948,2.920000076,0.0,9,27,206,781,1946
258,2347167796,4/23/2016,Sat,16901,11.36999989,11.36999989,0.0,2.779999971,1.450000048,7.150000095,0.0,32,35,360,591,2629
259,2347167796,4/24/2016,Sun,9471,6.260000229,6.260000229,0.0,0.0,0.0,6.260000229,0.0,0,0,360,584,2187
260,2347167796,4/25/2016,Mon,9482,6.380000114,6.380000114,0.0,1.269999981,0.519999981,4.599999905,0.0,15,11,277,653,2095
261,2347167796,4/26/2016,Tue,5980,3.950000048,3.950000048,0.0,0.0,0.0,3.950000048,0.0,0,0,227,732,1861
262,2347167796,4/27/2016,Wed,11423,7.579999924,7.579999924,0.0,1.860000014,0.400000006,5.320000172,0.0,26,9,295,623,2194
263,2347167796,4/28/2016,Thu,5439,3.599999905,3.599999905,0.0,0.0,0.0,3.599999905,0.0,0,0,229,764,1854
265,2873212765,4/12/2016,Tue,8796,5.909999847,5.909999847,0.0,0.109999999,0.930000007,4.880000114,0.0,2,21,356,1061,1982
266,2873212765,4/13/2016,Wed,7618,5.119999886,5.119999886,0.0,0.0,0.219999999,4.880000114,0.02,0,8,404,1028,2004
267,2873212765,4/14/2016,Thu,7910,5.320000172,5.320000172,0.0,0.0,0.0,5.320000172,0.0,0,0,331,1109,1893
268,2873212765,4/15/2016,Fri,8482,5.699999809,5.699999809,0.0,0.0,0.0,5.690000057,0.01,0,0,448,992,2063
269,2873212765,4/16/2016,Sat,9685,6.650000095,6.650000095,0.0,3.109999895,0.02,3.50999999,0.01,47,1,305,1087,2148
270,2873212765,4/17/2016,Sun,2524,1.700000048,1.700000048,0.0,0.0,0.349999994,1.340000033,0.0,0,8,160,1272,1529
271,2873212765,4/18/2016,Mon,7762,5.239999771,5.239999771,0.0,0.07,0.280000001,4.889999866,0.0,1,6,311,1122,1890
272,2873212765,4/19/2016,Tue,7948,5.369999886,5.369999886,0.0,0.0,0.0,5.360000134,0.0,0,0,389,1051,1956
273,2873212765,4/20/2016,Wed,9202,6.300000191,6.300000191,0.0,1.50999999,0.119999997,4.659999847,0.01,22,5,378,1035,2094
274,2873212765,4/21/2016,Thu,8859,5.980000019,5.980000019,0.0,0.129999995,0.370000005,5.46999979,0.01,2,10,371,1057,1970
275,2873212765,4/22/2016,Fri,7286,4.900000095,4.900000095,0.0,0.460000008,0.0,4.420000076,0.02,46,0,366,1028,2241
276,2873212765,4/23/2016,Sat,9317,6.349999905,6.349999905,0.0,2.089999914,0.230000004,4.019999981,0.01,28,5,330,1077,2021
277,2873212765,4/24/2016,Sun,6873,4.679999828,4.679999828,0.0,3.0,0.059999999,1.620000005,0.0,46,1,190,1203,1898
278,2873212765,4/25/2016,Mon,7373,4.949999809,4.949999809,0.0,0.0,0.0,4.949999809,0.0,0,0,359,1081,1907
279,2873212765,4/26/2016,Tue,8242,5.539999962,5.539999962,0.0,0.119999997,0.180000007,5.239999771,0.0,2,5,309,1124,1882
280,2873212765,4/27/2016,Wed,3516,2.359999895,2.359999895,0.0,0.0,0.0,2.359999895,0.0,46,0,197,1197,1966
281,2873212765,4/28/2016,Thu,7913,5.409999847,5.409999847,0.0,2.160000086,0.340000004,2.910000086,0.0,28,7,213,1192,1835
282,2873212765,4/29/2016,Fri,7365,4.949999809,4.949999809,0.0,1.360000014,1.409999967,2.180000067,0.0,20,23,206,1191,1780
283,2873212765,4/30/2016,Sat,8452,5.679999828,5.679999828,0.0,0.330000013,1.080000043,4.260000229,0.01,5,20,248,1167,1830
284,2873212765,5/1/2016,Sun,7399,4.96999979,4.96999979,0.0,0.49000001,1.039999962,3.440000057,0.0,7,18,196,1219,1739
285,2873212765,5/2/2016,Mon,7525,5.059999943,5.059999943,0.0,0.0,0.209999993,4.829999924,0.02,0,7,334,1099,1878
286,2873212765,5/3/2016,Tue,7412,4.980000019,4.980000019,0.0,0.059999999,0.25,4.659999847,0.01,1,6,363,1070,1906
287,2873212765,5/4/2016,Wed,8278,5.559999943,5.559999943,0.0,0.0,0.0,5.559999943,0.0,0,0,420,1020,2015
288,2873212765,5/5/2016,Thu,8314,5.610000134,5.610000134,0.0,0.779999971,0.800000012,4.03000021,0.0,13,23,311,1093,1971
289,2873212765,5/6/2016,Fri,7063,4.75,4.75,0.0,0.0,0.119999997,4.610000134,0.01,0,5,370,1065,1910
290,2873212765,5/7/2016,Sat,4940,3.380000114,3.380000114,0.0,2.279999971,0.550000012,0.550000012,0.0,75,11,52,1302,1897
291,2873212765,5/8/2016,Sun,8168,5.539999962,5.539999962,0.0,2.900000095,0.0,2.640000105,0.0,46,0,326,1068,2096
292,2873212765,5/9/2016,Mon,7726,5.190000057,5.190000057,0.0,0.0,0.0,5.190000057,0.0,0,0,345,1095,1906
293,2873212765,5/10/2016,Tue,8275,5.559999943,5.559999943,0.0,0.0,0.0,5.550000191,0.01,0,0,373,1067,1962
294,2873212765,5/11/2016,Wed,6440,4.329999924,4.329999924,0.0,0.0,0.0,4.320000172,0.01,0,0,319,1121,1826
295,2873212765,5/12/2016,Thu,7566,5.110000134,5.110000134,0.0,0.0,0.0,5.110000134,0.0,0,0,268,720,1431
296,3372868164,4/12/2016,Tue,4747,3.24000001,3.24000001,0.0,0.0,0.0,3.230000019,0.01,0,0,280,1160,1788
297,3372868164,4/13/2016,Wed,9715,6.630000114,6.630000114,0.0,0.99000001,0.340000004,5.269999981,0.02,16,8,371,1045,2093
298,3372868164,4/14/2016,Thu,8844,6.03000021,6.03000021,0.0,0.340000004,1.029999971,4.650000095,0.01,6,25,370,1039,2065
299,3372868164,4/15/2016,Fri,7451,5.079999924,5.079999924,0.0,0.0,0.0,5.059999943,0.02,0,0,335,1105,1908
300,3372868164,4/16/2016,Sat,6905,4.730000019,4.730000019,0.0,0.0,0.0,4.699999809,0.029999999,0,0,356,1084,1908
301,3372868164,4/17/2016,Sun,8199,5.880000114,5.880000114,0.0,1.409999967,0.100000001,4.360000134,0.01,11,2,322,1105,1964
302,3372868164,4/18/2016,Mon,6798,4.639999866,4.639999866,0.0,1.080000043,0.200000003,3.349999905,0.0,20,7,343,1070,2014
303,3372868164,4/19/2016,Tue,7711,5.260000229,5.260000229,0.0,0.0,0.0,5.239999771,0.02,0,0,376,1064,1985
304,3372868164,4/20/2016,Wed,4880,3.329999924,3.329999924,0.0,0.839999974,0.090000004,2.380000114,0.02,15,3,274,1148,1867
305,3372868164,4/21/2016,Thu,8857,6.070000172,6.070000172,0.0,1.149999976,0.25999999,4.639999866,0.01,18,9,376,1037,2124
306,3372868164,4/22/2016,Fri,3843,2.619999886,2.619999886,0.0,0.0,0.0,2.609999895,0.01,0,0,206,1234,1669
307,3372868164,4/23/2016,Sat,7396,5.070000172,5.070000172,0.0,1.399999976,0.079999998,3.579999924,0.0,20,2,303,1115,1995
308,3372868164,4/24/2016,Sun,6731,4.590000153,4.590000153,0.0,0.889999986,0.189999998,3.49000001,0.02,14,7,292,1127,1921
309,3372868164,4/25/2016,Mon,5995,4.090000153,4.090000153,0.0,0.0,0.0,4.090000153,0.0,0,0,416,1024,2010
310,3372868164,4/26/2016,Tue,8283,5.789999962,5.789999962,0.0,1.850000024,0.050000001,3.869999886,0.01,22,2,333,1083,2057
311,3372868164,4/27/2016,Wed,7904,5.420000076,5.420000076,0.0,1.580000043,0.629999995,3.190000057,0.01,24,13,346,1057,2095
312,3372868164,4/28/2016,Thu,5512,3.75999999,3.75999999,0.0,0.0,0.0,3.75999999,0.0,0,0,385,1055,1972
313,3372868164,4/29/2016,Fri,9135,6.230000019,6.230000019,0.0,0.0,0.0,6.21999979,0.01,0,0,402,1038,2044
314,3372868164,4/30/2016,Sat,5250,3.579999924,3.579999924,0.0,1.059999943,0.090000004,2.420000076,0.01,17,4,300,1119,1946
315,3372868164,5/1/2016,Sun,3077,2.099999905,2.099999905,0.0,0.0,0.0,2.089999914,0.0,0,0,172,842,1237
316,3977333714,4/12/2016,Tue,8856,5.980000019,5.980000019,0.0,3.059999943,0.910000026,2.00999999,0.0,44,19,131,777,1450
317,3977333714,4/13/2016,Wed,10035,6.710000038,6.710000038,0.0,2.029999971,2.130000114,2.549999952,0.0,31,46,153,754,1495
318,3977333714,4/14/2016,Thu,7641,5.110000134,5.110000134,0.0,0.319999993,0.970000029,3.819999933,0.0,5,23,214,801,1433
319,3977333714,4/15/2016,Fri,9010,6.059999943,6.059999943,0.0,1.049999952,1.75,3.25999999,0.0,15,42,183,644,1468
320,3977333714,4/16/2016,Sat,13459,9.0,9.0,0.0,2.029999971,4.0,2.970000029,0.0,31,83,153,663,1625
321,3977333714,4/17/2016,Sun,10415,6.96999979,6.96999979,0.0,0.699999988,2.349999905,3.920000076,0.0,11,58,205,600,1529
322,3977333714,4/18/2016,Mon,11663,7.800000191,7.800000191,0.0,0.25,3.730000019,3.819999933,0.0,4,95,214,605,1584
323,3977333714,4/19/2016,Tue,12414,8.779999733,8.779999733,0.0,2.24000001,2.450000048,3.960000038,0.0,19,67,221,738,1638
324,3977333714,4/20/2016,Wed,11658,7.829999924,7.829999924,0.0,0.200000003,4.349999905,3.279999971,0.0,2,98,164,845,1554
325,3977333714,4/21/2016,Thu,6093,4.079999924,4.079999924,0.0,0.0,0.0,4.059999943,0.0,0,0,242,712,1397
326,3977333714,4/22/2016,Fri,8911,5.960000038,5.960000038,0.0,2.329999924,0.579999983,3.059999943,0.0,33,12,188,731,1481
327,3977333714,4/23/2016,Sat,12058,8.069999695,8.069999695,0.0,0.0,4.21999979,3.849999905,0.0,0,92,252,724,1638
328,3977333714,4/24/2016,Sun,14112,10.0,10.0,0.0,3.269999981,4.559999943,2.170000076,0.0,30,95,129,660,1655
329,3977333714,4/25/2016,Mon,11177,8.479999542,8.479999542,0.0,5.619999886,0.430000007,2.410000086,0.0,50,9,133,781,1570
330,3977333714,4/26/2016,Tue,11388,7.619999886,7.619999886,0.0,0.449999988,4.21999979,2.950000048,0.0,7,95,170,797,1551
331,3977333714,4/27/2016,Wed,7193,5.039999962,5.039999962,0.0,0.0,0.419999987,4.619999886,0.0,0,10,176,714,1377
332,3977333714,4/28/2016,Thu,7114,4.880000114,4.880000114,0.0,1.370000005,0.289999992,3.220000029,0.0,15,8,190,804,1407
333,3977333714,4/29/2016,Fri,10645,7.75,7.75,0.0,3.74000001,1.299999952,2.710000038,0.0,36,32,150,744,1545
334,3977333714,4/30/2016,Sat,13238,9.199999809,9.199999809,0.0,3.690000057,2.099999905,3.410000086,0.0,43,52,194,687,1650
335,3977333714,5/1/2016,Sun,10414,7.070000172,7.070000172,0.0,2.670000076,1.980000019,2.410000086,0.0,41,40,124,691,1501
336,3977333714,5/2/2016,Mon,16520,11.05000019,11.05000019,0.0,1.539999962,6.480000019,3.019999981,0.0,24,143,176,713,1760
337,3977333714,5/3/2016,Tue,14335,9.590000153,9.590000153,0.0,3.319999933,1.74000001,4.53000021,0.0,47,41,258,594,1710
338,3977333714,5/4/2016,Wed,13559,9.43999958,9.43999958,0.0,1.809999943,4.579999924,2.890000105,0.0,14,96,142,852,1628
339,3977333714,5/5/2016,Thu,12312,8.579999924,8.579999924,0.0,1.75999999,4.110000134,2.710000038,0.0,14,88,178,680,1618
340,3977333714,5/6/2016,Fri,11677,8.279999733,8.279999733,0.0,3.109999895,2.50999999,2.670000076,0.0,29,55,168,676,1590
341,3977333714,5/7/2016,Sat,11550,7.730000019,7.730000019,0.0,0.0,4.130000114,3.589999914,0.0,0,86,208,703,1574
342,3977333714,5/8/2016,Sun,13585,9.090000153,9.090000153,0.0,0.680000007,5.239999771,3.170000076,0.0,9,116,171,688,1633
343,3977333714,5/9/2016,Mon,14687,10.07999992,10.07999992,0.0,0.769999981,5.599999905,3.549999952,0.0,8,122,151,1159,1667
344,3977333714,5/10/2016,Tue,13072,8.779999733,8.779999733,0.0,0.07,5.400000095,3.309999943,0.0,1,115,196,676,1630
345,3977333714,5/11/2016,Wed,746,0.5,0.5,0.0,0.370000005,0.0,0.129999995,0.0,4,0,9,13,52
346,4020332650,4/12/2016,Tue,8539,6.119999886,6.119999886,0.0,0.150000006,0.239999995,5.679999828,0.0,4,15,331,712,3654
349,4020332650,4/15/2016,Fri,1882,1.350000024,1.350000024,0.0,0.209999993,0.360000014,0.769999981,0.0,36,18,87,1299,2951
350,4020332650,4/16/2016,Sat,1982,1.419999957,1.419999957,0.0,0.449999988,0.370000005,0.589999974,0.0,65,21,55,1222,3051
367,4020332650,5/3/2016,Tue,4496,3.220000029,3.220000029,0.0,0.0,0.0,3.150000095,0.050000001,0,0,174,950,2828
368,4020332650,5/4/2016,Wed,10252,7.349999905,7.349999905,0.0,0.670000017,1.039999962,5.579999924,0.0,13,46,346,531,3879
369,4020332650,5/5/2016,Thu,11728,8.430000305,8.430000305,0.0,2.619999886,1.679999948,4.039999962,0.07,38,42,196,916,3429
370,4020332650,5/6/2016,Fri,4369,3.130000114,3.130000114,0.0,0.0,0.0,3.099999905,0.01,0,0,177,855,2704
371,4020332650,5/7/2016,Sat,6132,4.400000095,4.400000095,0.0,0.0,0.0,3.579999924,0.0,0,0,184,1256,2975
372,4020332650,5/8/2016,Sun,5862,4.199999809,4.199999809,0.0,0.0,0.0,4.150000095,0.0,0,0,263,775,3089
373,4020332650,5/9/2016,Mon,4556,3.269999981,3.269999981,0.0,0.200000003,0.119999997,2.940000057,0.0,3,5,173,1225,2785
374,4020332650,5/10/2016,Tue,5546,3.980000019,3.980000019,0.0,0.0,0.0,3.869999886,0.039999999,0,0,206,774,2926
375,4020332650,5/11/2016,Wed,3689,2.650000095,2.650000095,0.0,0.109999999,0.170000002,2.329999924,0.0,2,8,134,1296,2645
376,4020332650,5/12/2016,Thu,590,0.419999987,0.419999987,0.0,0.0,0.0,0.409999996,0.0,0,0,21,721,1120
377,4057192912,4/12/2016,Tue,5394,4.03000021,4.03000021,0.0,0.0,0.0,3.940000057,0.0,0,0,164,1276,2286
378,4057192912,4/13/2016,Wed,5974,4.46999979,4.46999979,0.0,0.0,0.0,4.369999886,0.0,0,0,160,1280,2306
380,4057192912,4/15/2016,Fri,3984,2.950000048,2.950000048,0.0,0.209999993,0.25999999,2.440000057,0.0,3,6,88,873,1527
381,4319703577,4/12/2016,Tue,7753,5.199999809,5.199999809,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2115
382,4319703577,4/13/2016,Wed,8204,5.5,5.5,0.0,0.529999971,0.589999974,1.309999943,0.0,8,15,96,1234,2135
383,4319703577,4/14/2016,Thu,10210,6.880000114,6.880000114,0.0,0.109999999,0.330000013,6.440000057,0.0,1,9,339,589,2302
384,4319703577,4/15/2016,Fri,5664,3.799999952,3.799999952,0.0,0.0,0.0,3.799999952,0.0,0,0,228,752,1985
385,4319703577,4/16/2016,Sat,4744,3.180000067,3.180000067,0.0,0.0,0.0,3.180000067,0.0,0,0,194,724,1884
387,4319703577,4/18/2016,Mon,2276,1.549999952,1.549999952,0.0,0.07,0.330000013,1.120000005,0.0,1,9,58,824,1632
388,4319703577,4/19/2016,Tue,8925,5.989999771,5.989999771,0.0,0.0,0.0,5.989999771,0.0,0,0,311,604,2200
389,4319703577,4/20/2016,Wed,8954,6.010000229,6.010000229,0.0,0.0,0.680000007,5.309999943,0.0,0,18,306,671,2220
390,4319703577,4/21/2016,Thu,3702,2.480000019,2.480000019,0.0,0.0,0.0,0.349999994,0.0,0,0,34,1265,1792
391,4319703577,4/22/2016,Fri,4500,3.019999981,3.019999981,0.0,0.059999999,0.810000002,2.150000095,0.0,1,19,176,709,1886
392,4319703577,4/23/2016,Sat,4935,3.309999943,3.309999943,0.0,0.0,0.0,3.309999943,0.0,0,0,233,546,1945
393,4319703577,4/24/2016,Sun,4081,2.74000001,2.74000001,0.0,0.059999999,0.200000003,2.470000029,0.0,1,5,191,692,1880
394,4319703577,4/25/2016,Mon,9259,6.210000038,6.210000038,0.0,0.0,0.280000001,5.929999828,0.0,0,8,390,544,2314
395,4319703577,4/26/2016,Tue,9899,6.639999866,6.639999866,0.0,0.569999993,0.920000017,5.150000095,0.0,8,21,288,649,2236
396,4319703577,4/27/2016,Wed,10780,7.230000019,7.230000019,0.0,0.409999996,1.919999957,4.909999847,0.0,6,47,300,680,2324
397,4319703577,4/28/2016,Thu,10817,7.28000021,7.28000021,0.0,1.00999999,0.330000013,5.940000057,0.0,13,8,359,552,2367
398,4319703577,4/29/2016,Fri,7990,5.360000134,5.360000134,0.0,0.449999988,0.790000021,4.119999886,0.0,6,18,289,624,2175
399,4319703577,4/30/2016,Sat,8221,5.519999981,5.519999981,0.0,0.400000006,1.610000014,3.50999999,0.0,6,38,196,695,2092
400,4319703577,5/1/2016,Sun,1251,0.839999974,0.839999974,0.0,0.0,0.0,0.839999974,0.0,0,0,67,836,1593
401,4319703577,5/2/2016,Mon,9261,6.239999771,6.239999771,0.0,0.0,0.439999998,5.710000038,0.0,0,11,344,585,2270
402,4319703577,5/3/2016,Tue,9648,6.46999979,6.46999979,0.0,0.579999983,1.070000052,4.829999924,0.0,8,26,287,669,2235
403,4319703577,5/4/2016,Wed,10429,7.019999981,7.019999981,0.0,0.589999974,0.579999983,5.849999905,0.0,8,13,313,1106,2282
404,4319703577,5/5/2016,Thu,13658,9.489999771,9.489999771,0.0,2.630000114,1.409999967,5.449999809,0.0,27,34,328,957,2530
405,4319703577,5/6/2016,Fri,9524,6.420000076,6.420000076,0.0,0.409999996,0.469999999,5.460000038,0.0,6,11,314,692,2266
406,4319703577,5/7/2016,Sat,7937,5.329999924,5.329999924,0.0,0.189999998,1.049999952,4.079999924,0.0,3,28,279,586,2158
407,4319703577,5/8/2016,Sun,3672,2.460000038,2.460000038,0.0,0.0,0.0,2.460000038,0.0,0,0,153,603,1792
408,4319703577,5/9/2016,Mon,10378,6.960000038,6.960000038,0.0,0.140000001,0.560000002,6.25,0.0,2,14,374,490,2345
409,4319703577,5/10/2016,Tue,9487,6.369999886,6.369999886,0.0,0.209999993,0.460000008,5.699999809,0.0,3,12,329,555,2260
410,4319703577,5/11/2016,Wed,9129,6.130000114,6.130000114,0.0,0.200000003,0.74000001,5.179999828,0.0,3,18,311,574,2232
412,4388161847,4/12/2016,Tue,10122,7.78000021,7.78000021,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2955
413,4388161847,4/13/2016,Wed,10993,8.449999809,8.449999809,0.0,0.059999999,0.629999995,3.880000114,0.0,1,14,150,1275,3092
414,4388161847,4/14/2016,Thu,8863,6.820000172,6.820000172,0.0,0.129999995,1.070000052,5.619999886,0.0,10,35,219,945,2998
415,4388161847,4/15/2016,Fri,8758,6.730000019,6.730000019,0.0,0.0,0.0,6.730000019,0.0,0,0,299,837,3066
416,4388161847,4/16/2016,Sat,6580,5.059999943,5.059999943,0.0,0.209999993,0.400000006,4.449999809,0.0,6,9,253,609,3073
417,4388161847,4/17/2016,Sun,4660,3.579999924,3.579999924,0.0,0.0,0.0,3.579999924,0.0,0,0,201,721,2572
418,4388161847,4/18/2016,Mon,11009,9.100000381,9.100000381,0.0,3.559999943,0.400000006,5.139999866,0.0,27,8,239,1017,3274
419,4388161847,4/19/2016,Tue,10181,7.829999924,7.829999924,0.0,1.370000005,0.689999998,5.769999981,0.0,20,16,249,704,3015
420,4388161847,4/20/2016,Wed,10553,8.119999886,8.119999886,0.0,1.100000024,1.720000029,5.289999962,0.0,19,42,228,696,3083
421,4388161847,4/21/2016,Thu,10055,7.730000019,7.730000019,0.0,0.370000005,0.389999986,6.980000019,0.0,7,12,272,853,3069
422,4388161847,4/22/2016,Fri,12139,9.340000153,9.340000153,0.0,3.299999952,1.110000014,4.920000076,0.0,77,25,220,945,3544
423,4388161847,4/23/2016,Sat,13236,10.18000031,10.18000031,0.0,4.5,0.319999993,5.349999905,0.0,58,5,215,749,3306
424,4388161847,4/24/2016,Sun,10243,7.880000114,7.880000114,0.0,1.080000043,0.50999999,6.300000191,0.0,14,8,239,584,2885
425,4388161847,4/25/2016,Mon,12961,9.970000267,9.970000267,0.0,0.730000019,1.399999976,7.840000153,0.0,11,31,301,1054,3288
426,4388161847,4/26/2016,Tue,9461,7.28000021,7.28000021,0.0,0.939999998,1.059999943,5.269999981,0.0,14,23,224,673,2929
427,4388161847,4/27/2016,Wed,11193,8.609999657,8.609999657,0.0,0.699999988,2.50999999,5.389999866,0.0,11,48,241,684,3074
428,4388161847,4/28/2016,Thu,10074,7.75,7.75,0.0,1.289999962,0.430000007,6.03000021,0.0,19,9,234,878,2969
429,4388161847,4/29/2016,Fri,9232,7.099999905,7.099999905,0.0,0.800000012,0.889999986,5.420000076,0.0,13,16,236,1175,2979
430,4388161847,4/30/2016,Sat,12533,9.640000343,9.640000343,0.0,0.699999988,2.0,6.940000057,0.0,14,43,300,537,3283
431,4388161847,5/1/2016,Sun,10255,7.889999866,7.889999866,0.0,1.00999999,0.680000007,6.199999809,0.0,12,15,241,579,2926
432,4388161847,5/2/2016,Mon,10096,8.399999619,8.399999619,0.0,3.769999981,0.079999998,4.550000191,0.0,33,4,204,935,3147
433,4388161847,5/3/2016,Tue,12727,9.789999962,9.789999962,0.0,1.129999995,0.779999971,7.880000114,0.0,18,18,306,984,3290
434,4388161847,5/4/2016,Wed,12375,9.520000458,9.520000458,0.0,2.789999962,0.930000007,5.800000191,0.0,35,21,251,632,3162
435,4388161847,5/5/2016,Thu,9603,7.380000114,7.380000114,0.0,0.629999995,1.669999957,5.090000153,0.0,12,39,199,896,2899
436,4388161847,5/6/2016,Fri,13175,10.13000011,10.13000011,0.0,2.109999895,2.089999914,5.929999828,0.0,33,45,262,1100,3425
437,4388161847,5/7/2016,Sat,22770,17.54000092,17.54000092,0.0,9.449999809,2.769999981,5.329999924,0.0,120,56,260,508,4022
438,4388161847,5/8/2016,Sun,17298,14.38000011,14.38000011,0.0,9.890000343,1.25999999,3.230000019,0.0,107,38,178,576,3934
439,4388161847,5/9/2016,Mon,10218,7.860000134,7.860000134,0.0,0.340000004,0.730000019,6.789999962,0.0,6,19,258,1020,3013
440,4388161847,5/10/2016,Tue,10299,7.920000076,7.920000076,0.0,0.810000002,0.649999976,6.460000038,0.0,13,14,267,648,3061
441,4388161847,5/11/2016,Wed,10201,7.840000153,7.840000153,0.0,0.529999971,0.790000021,6.53000021,0.0,8,18,256,858,2954
442,4388161847,5/12/2016,Thu,3369,2.589999914,2.589999914,0.0,0.0,0.0,2.589999914,0.0,0,0,108,825,1623
443,4445114986,4/12/2016,Tue,3276,2.200000048,2.200000048,0.0,0.0,0.0,2.200000048,0.0,0,0,196,787,2113
444,4445114986,4/13/2016,Wed,2961,1.99000001,1.99000001,0.0,0.0,0.0,1.99000001,0.0,0,0,194,840,2095
445,4445114986,4/14/2016,Thu,3974,2.670000076,2.670000076,0.0,0.0,0.0,2.670000076,0.0,0,0,231,717,2194
446,4445114986,4/15/2016,Fri,7198,4.829999924,4.829999924,0.0,0.0,0.0,4.829999924,0.0,0,0,350,711,2496
447,4445114986,4/16/2016,Sat,3945,2.650000095,2.650000095,0.0,0.0,0.0,2.650000095,0.0,0,0,225,716,2180
448,4445114986,4/17/2016,Sun,2268,1.519999981,1.519999981,0.0,0.0,0.0,1.519999981,0.0,0,0,114,1219,1933
449,4445114986,4/18/2016,Mon,6155,4.239999771,4.239999771,0.0,2.0,0.289999992,1.950000048,0.0,25,6,162,1247,2248
450,4445114986,4/19/2016,Tue,2064,1.389999986,1.389999986,0.0,0.0,0.0,1.389999986,0.0,0,0,121,895,1954
451,4445114986,4/20/2016,Wed,2072,1.389999986,1.389999986,0.0,0.0,0.0,1.389999986,0.0,0,0,137,841,1974
452,4445114986,4/21/2016,Thu,3809,2.559999943,2.559999943,0.0,0.0,0.0,2.539999962,0.0,0,0,215,756,2150
453,4445114986,4/22/2016,Fri,6831,4.579999924,4.579999924,0.0,0.0,0.0,4.579999924,0.0,0,0,317,706,2432
454,4445114986,4/23/2016,Sat,4363,2.930000067,2.930000067,0.0,0.0,0.0,2.930000067,0.0,0,0,201,1239,2149
455,4445114986,4/24/2016,Sun,5002,3.359999895,3.359999895,0.0,0.0,0.0,3.359999895,0.0,0,0,244,1196,2247
456,4445114986,4/25/2016,Mon,3385,2.269999981,2.269999981,0.0,0.0,0.0,2.269999981,0.0,0,0,179,916,2070
